manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,id,month,season,weekend,consumption(kWh/100km)_rolling_mean
Opel,Ampera,2017,Ampera-e First Edition,150,2021-06-13,128556,86.0,23.27,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,6,summer,weekend,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-11-06,128471,70.0,19.33,Electricity,Summer tires,0,1,0,Fast,18.44,0,0,1.9400000000000013,15,11,fall,weekend,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-11-06,128401,128.0,18.63,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,11,fall,weekend,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-09-06,128273,162.0,23.0,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,9,fall,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-08-06,128110,161.0,23.13,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,8,summer,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-07-06,127950,108.0,25.19,Electricity,Summer tires,1,1,0,Fast,18.44,0,0,1.9400000000000013,15,7,summer,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-06,127842,86.0,0.29,Electricity,Summer tires,1,0,0,Fast,18.44,0,0,1.9400000000000013,15,2,winter,weekend,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-28,127756,133.0,30.38,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,5,spring,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-18,127623,83.0,17.93,Electricity,Summer tires,1,1,0,Fast,18.44,0,0,1.9400000000000013,15,5,spring,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-17,127540,293.0,32.74,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,5,spring,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-11-05,127247,96.0,25.78,Electricity,Summer tires,1,1,0,Fast,18.44,0,0,1.9400000000000013,15,11,fall,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-10-05,127151,48.0,7.23,Electricity,Summer tires,1,1,0,Fast,18.44,1,0,1.9400000000000013,15,10,fall,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-06-05,127103,70.0,38.18,Electricity,Summer tires,0,1,0,Fast,18.44,0,0,1.9400000000000013,15,6,summer,weekend,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-06-05,127033,166.0,14.64,Electricity,Summer tires,1,1,1,Fast,18.44,0,0,1.9400000000000013,15,6,summer,weekend,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-05,126867,200.0,25.67,Electricity,Summer tires,1,1,1,Normal,18.44,0,0,1.9400000000000013,15,4,spring,weekday,18.44
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-30,126667,102.0,21.17,Electricity,Summer tires,1,1,0,Fast,20.75,0,1,4.25,15,4,spring,weekday,19.595000000000002
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-28,126565,6.0,56.55,Electricity,Summer tires,1,0,0,Fast,17.92,0,0,1.4200000000000017,15,4,spring,weekday,19.335
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-28,126559,112.0,0.96,Electricity,Summer tires,1,1,1,Fast,17.92,0,0,1.4200000000000017,15,4,spring,weekday,17.92
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-27,126447,295.0,16.49,Electricity,Summer tires,1,1,1,Fast,17.92,0,0,1.4200000000000017,15,4,spring,weekday,17.92
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-23,126152,78.0,31.1,Electricity,Summer tires,1,1,1,Normal,18.18,0,0,1.6799999999999995,15,4,spring,weekday,18.050000000000004
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-23,126074,180.0,26.88,Electricity,Summer tires,1,1,1,Normal,18.18,0,1,1.6799999999999995,15,4,spring,weekday,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-20,125894,241.0,30.32,Electricity,Summer tires,1,1,1,Normal,18.18,0,1,1.6799999999999995,15,4,spring,weekday,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-13,125653,220.0,33.44,Electricity,Summer tires,1,1,1,Normal,18.18,0,1,1.6799999999999995,15,4,spring,weekday,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-09-04,125433,125.0,26.57,Electricity,Summer tires,1,1,0,Normal,18.18,0,1,1.6799999999999995,15,9,fall,weekend,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-07-04,125308,32.0,10.72,Electricity,Summer tires,1,0,1,Normal,18.18,0,1,1.6799999999999995,15,7,summer,weekend,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-04,125276,125.0,42.08,Electricity,Summer tires,1,1,0,Fast,18.18,0,1,1.6799999999999995,15,3,spring,weekday,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-29,125151,161.0,22.01,Electricity,Summer tires,1,1,1,Normal,18.18,0,1,1.6799999999999995,15,3,spring,weekday,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-26,124990,169.0,18.8,Electricity,Winter tires,1,1,1,Normal,18.18,0,1,1.6799999999999995,15,3,spring,weekday,18.18
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-23,124821,108.0,35.53,Electricity,Winter tires,1,1,0,Normal,22.96,0,1,6.460000000000001,15,3,spring,weekday,20.57
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-19,124713,97.0,11.54,Electricity,Winter tires,1,1,0,Normal,22.96,0,1,6.460000000000001,15,3,spring,weekday,22.96
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-16,124616,83.0,18.42,Electricity,Winter tires,1,1,0,Normal,23.69,0,1,7.190000000000001,15,3,spring,weekday,23.325000000000003
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-15,124533,14.0,4.56,Electricity,Winter tires,1,0,0,Normal,23.69,0,0,7.190000000000001,15,3,spring,weekday,23.69
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-14,124519,65.0,44.15,Electricity,Winter tires,1,1,0,Normal,23.26,0,0,6.760000000000002,15,3,spring,weekend,23.475
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-13,124454,52.0,15.37,Electricity,Winter tires,1,1,0,Normal,23.26,0,0,6.760000000000002,15,3,spring,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-13,124402,23.0,11.28,Electricity,Winter tires,1,0,0,Normal,23.26,0,0,6.760000000000002,15,3,spring,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-10-03,124379,87.0,3.79,Electricity,Winter tires,1,1,1,Normal,23.26,0,0,6.760000000000002,15,10,fall,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-08-03,124292,91.0,22.45,Electricity,Winter tires,1,1,1,Normal,23.26,0,0,6.760000000000002,15,8,summer,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-06-03,124201,79.0,17.02,Electricity,Winter tires,1,1,1,Normal,23.26,0,0,6.760000000000002,15,6,summer,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-03,124122,161.0,23.39,Electricity,Winter tires,1,1,1,Normal,23.26,0,1,6.760000000000002,15,5,spring,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-03,123961,81.0,33.05,Electricity,Winter tires,1,1,0,Normal,23.26,0,1,6.760000000000002,15,2,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-01-03,123880,109.0,9.01,Electricity,Winter tires,1,1,1,Normal,23.26,0,0,6.760000000000002,15,1,winter,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-28,123771,145.0,20.78,Electricity,Winter tires,1,0,1,Normal,23.26,0,0,6.760000000000002,15,2,winter,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-24,123626,93.0,32.37,Electricity,Winter tires,1,1,0,Normal,23.26,0,1,6.760000000000002,15,2,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-22,123533,84.0,12.3,Electricity,Winter tires,1,1,1,Normal,23.26,0,1,6.760000000000002,15,2,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-19,123449,161.0,29.37,Electricity,Winter tires,1,1,1,Normal,23.26,0,1,6.760000000000002,15,2,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-16,123288,115.0,26.28,Electricity,Winter tires,1,1,0,Normal,23.26,0,1,6.760000000000002,15,2,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-12-02,123173,78.0,28.6,Electricity,Winter tires,0,1,0,Normal,23.26,0,1,6.760000000000002,15,12,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-12-02,123095,182.0,26.55,Electricity,Winter tires,1,1,1,Normal,23.26,0,1,6.760000000000002,15,12,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-09-02,122913,98.0,29.02,Electricity,Winter tires,1,1,0,Normal,23.26,0,1,6.760000000000002,15,9,fall,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-02,122815,70.0,36.7,Electricity,Winter tires,0,1,0,Normal,23.26,0,1,6.760000000000002,15,5,spring,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-02,122745,162.0,23.88,Electricity,Winter tires,1,1,1,Moderate,23.26,0,1,6.760000000000002,15,5,spring,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-03-02,122583,161.0,28.0,Electricity,Winter tires,1,1,1,Normal,23.26,0,1,6.760000000000002,15,3,spring,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-01-02,122422,105.0,27.21,Electricity,Winter tires,1,1,0,Normal,23.26,0,1,6.760000000000002,15,1,winter,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-01-30,122317,147.0,27.15,Electricity,Winter tires,1,0,0,Normal,23.26,0,1,6.760000000000002,15,1,winter,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-01-22,122170,108.0,25.5,Electricity,Winter tires,1,0,1,Normal,23.26,0,1,6.760000000000002,15,1,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-01-15,122062,5.0,16.98,Electricity,Winter tires,1,0,0,Normal,23.26,0,1,6.760000000000002,15,1,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-01-13,122057,72.0,5.3,Electricity,Winter tires,1,0,0,Normal,23.26,0,1,6.760000000000002,15,1,winter,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-08-01,121985,48.0,36.11,Electricity,Winter tires,1,1,0,Fast,23.26,0,1,6.760000000000002,15,8,summer,weekend,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-07-01,121937,25.0,14.99,Electricity,Winter tires,0,1,0,Fast,23.26,0,1,6.760000000000002,15,7,summer,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-07-01,121912,122.0,8.3,Electricity,Winter tires,0,1,0,Fast,23.26,0,1,6.760000000000002,15,7,summer,weekday,23.26
Opel,Ampera,2017,Ampera-e First Edition,150,2021-05-01,121790,116.0,48.47,Electricity,Winter tires,1,1,1,Normal,27.66,0,1,11.16,15,5,spring,weekend,25.46
Opel,Ampera,2017,Ampera-e First Edition,150,2021-04-01,121674,92.0,25.89,Electricity,Winter tires,1,1,0,Normal,27.66,0,1,11.16,15,4,spring,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2021-02-01,121582,63.0,4.92,Electricity,Winter tires,1,0,0,Normal,27.66,0,1,11.16,15,2,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-25,121519,68.0,46.66,Electricity,Winter tires,1,1,1,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-23,121451,119.0,18.93,Electricity,Winter tires,1,1,0,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-17,121332,16.0,6.83,Electricity,Winter tires,1,0,0,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-16,121316,35.0,5.72,Electricity,Winter tires,1,0,0,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-14,121281,3.0,14.68,Electricity,Winter tires,1,0,0,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-14,121278,41.0,5.95,Electricity,Winter tires,1,0,1,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-14,121237,43.0,3.74,Electricity,Winter tires,1,0,0,Normal,27.66,0,1,11.16,15,12,winter,weekday,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-12,121194,50.0,6.63,Electricity,Winter tires,1,0,0,Normal,27.66,0,1,11.16,15,9,fall,weekend,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-07-12,121144,88.0,14.61,Electricity,Winter tires,1,1,0,Normal,27.66,0,0,11.16,15,7,summer,weekend,27.66
Opel,Ampera,2017,Ampera-e First Edition,150,2020-04-12,121056,84.0,21.17,Electricity,Winter tires,1,1,0,Normal,25.2,0,1,8.7,15,4,spring,weekend,26.43
Opel,Ampera,2017,Ampera-e First Edition,150,2020-03-12,120972,19.0,33.37,Electricity,Winter tires,1,0,0,Normal,21.21,0,1,4.710000000000001,15,3,spring,weekday,23.205000000000002
Opel,Ampera,2017,Ampera-e First Edition,150,2020-01-12,120953,22.0,16.32,Electricity,Winter tires,1,0,0,Normal,21.21,0,1,4.710000000000001,15,1,winter,weekend,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-01-12,120931,4.0,2.08,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,1,winter,weekend,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-11-30,120927,99.0,8.2,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,11,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-11-27,120828,173.0,23.4,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,11,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-11-20,120655,91.0,28.53,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,11,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-11-19,120564,128.0,30.47,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,11,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-11,120436,110.0,25.58,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,12,winter,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-11-11,120326,8.0,14.07,Electricity,Winter tires,1,0,0,Normal,21.21,0,0,4.710000000000001,15,11,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-11-11,120318,131.0,10.87,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,11,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-06-11,120187,107.0,29.93,Electricity,Winter tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,6,summer,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-03-11,120080,121.0,26.0,Electricity,Summer tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,3,spring,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-30,119959,83.0,28.97,Electricity,Summer tires,1,1,0,Normal,21.21,0,1,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-29,119876,205.0,9.3,Electricity,Summer tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-21,119671,94.0,27.48,Electricity,Summer tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-19,119577,216.0,39.08,Electricity,Summer tires,1,1,1,Normal,21.21,0,1,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-18,119361,183.0,24.49,Electricity,Summer tires,1,1,0,Normal,21.21,0,0,4.710000000000001,15,10,fall,weekend,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-17,119178,119.0,32.81,Electricity,Summer tires,1,0,1,Normal,21.21,0,0,4.710000000000001,15,10,fall,weekend,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-16,119059,155.0,34.86,Electricity,Summer tires,0,1,0,Normal,21.21,0,0,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-16,118904,200.0,28.56,Electricity,Summer tires,0,1,1,Normal,21.21,0,0,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-16,118704,11.0,9.0,Electricity,Summer tires,1,0,0,Normal,21.21,0,0,4.710000000000001,15,10,fall,weekday,21.21
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-15,118693,36.0,5.15,Electricity,Summer tires,1,0,0,Normal,18.88,0,0,2.379999999999999,15,10,fall,weekday,20.045
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-14,118657,78.0,38.1,Electricity,Summer tires,0,1,0,Normal,18.88,0,0,2.379999999999999,15,10,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-14,118579,169.0,24.12,Electricity,Summer tires,1,1,0,Normal,18.88,0,1,2.379999999999999,15,10,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-13,118410,157.0,25.2,Electricity,Summer tires,1,1,1,Normal,18.88,0,1,2.379999999999999,15,10,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-10,118253,202.0,33.65,Electricity,Summer tires,1,1,1,Normal,18.88,0,1,2.379999999999999,15,12,winter,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-10,118051,180.0,31.93,Electricity,Summer tires,1,1,1,Normal,18.88,0,0,2.379999999999999,15,9,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-06-10,117871,91.0,27.92,Electricity,Summer tires,1,1,0,Fast,18.88,0,0,2.379999999999999,15,6,summer,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-05-10,117780,75.0,21.09,Electricity,Summer tires,1,1,1,Normal,18.88,0,0,2.379999999999999,15,5,spring,weekend,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-03-10,117705,94.0,17.65,Electricity,Summer tires,1,1,1,Normal,18.88,0,0,2.379999999999999,15,3,spring,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-01-10,117611,211.0,26.89,Electricity,Summer tires,1,1,1,Normal,18.88,0,0,2.379999999999999,15,1,winter,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-28,117400,190.0,27.34,Electricity,Summer tires,1,1,1,Normal,18.88,0,0,2.379999999999999,15,9,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-27,117210,105.0,32.07,Electricity,Summer tires,0,1,1,Fast,18.88,0,0,2.379999999999999,15,9,fall,weekend,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-26,117105,247.0,48.6,Electricity,Summer tires,1,1,1,Moderate,18.88,1,0,2.379999999999999,15,9,fall,weekend,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-25,116858,128.0,32.0,Electricity,Summer tires,0,1,0,Moderate,18.88,1,0,2.379999999999999,15,9,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-25,116730,144.0,23.67,Electricity,Summer tires,1,1,1,Moderate,18.88,1,0,2.379999999999999,15,9,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-24,116586,258.0,25.41,Electricity,Summer tires,0,1,1,Moderate,18.88,1,0,2.379999999999999,15,9,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-23,116328,34.0,12.25,Electricity,Summer tires,1,0,1,Moderate,18.88,1,0,2.379999999999999,15,9,fall,weekday,18.88
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-23,116294,85.0,14.64,Electricity,Summer tires,1,0,1,Moderate,14.03,1,0,-2.4700000000000006,15,9,fall,weekday,16.455000000000002
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-21,116209,6.0,13.45,Electricity,Summer tires,1,0,0,Moderate,14.03,1,0,-2.4700000000000006,15,9,fall,weekday,14.03
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-21,116203,67.0,10.68,Electricity,Summer tires,1,0,1,Moderate,14.03,1,0,-2.4700000000000006,15,9,fall,weekday,14.03
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-19,116136,211.0,13.0,Electricity,Summer tires,1,1,1,Moderate,14.03,1,0,-2.4700000000000006,15,9,fall,weekend,14.03
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-15,115925,162.0,23.96,Electricity,Summer tires,0,1,0,Moderate,14.48,1,0,-2.02,15,9,fall,weekday,14.255000000000003
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-15,115763,166.0,21.95,Electricity,Summer tires,0,1,0,Moderate,14.48,1,0,-2.02,15,9,fall,weekday,14.48
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-14,115597,44.0,18.55,Electricity,Summer tires,0,1,0,Moderate,14.48,1,0,-2.02,15,9,fall,weekday,14.48
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-14,115553,168.0,18.64,Electricity,Summer tires,0,1,0,Moderate,14.48,1,0,-2.02,15,9,fall,weekday,14.48
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-14,115385,213.0,17.36,Electricity,Summer tires,1,1,1,Normal,14.48,0,0,-2.02,15,9,fall,weekday,14.48
Opel,Ampera,2017,Ampera-e First Edition,150,2020-09-13,115172,16.0,10.88,Electricity,Summer tires,1,0,0,Fast,14.48,1,0,-2.02,15,9,fall,weekend,14.48
Opel,Ampera,2017,Ampera-e First Edition,150,2020-12-09,115156,109.0,25.85,Electricity,Summer tires,1,1,0,Fast,16.62,0,0,0.120000000000001,15,12,winter,weekday,15.550000000000002
Opel,Ampera,2017,Ampera-e First Edition,150,2020-10-09,115047,191.0,29.06,Electricity,Summer tires,1,1,1,Fast,16.62,0,0,0.120000000000001,15,10,fall,weekday,16.62
Opel,Ampera,2017,Ampera-e First Edition,150,2020-08-09,114856,176.0,26.03,Electricity,Summer tires,1,1,1,Fast,16.62,0,0,0.120000000000001,15,8,summer,weekend,16.62
Opel,Ampera,2017,Ampera-e First Edition,150,2020-05-09,114680,134.0,21.07,Electricity,Summer tires,1,1,1,Fast,16.62,0,0,0.120000000000001,15,5,spring,weekend,16.62
Opel,Ampera,2017,Ampera-e First Edition,150,2020-03-09,114546,183.0,29.81,Electricity,Summer tires,1,1,1,Fast,16.62,0,0,0.120000000000001,15,3,spring,weekday,16.62
Opel,Ampera,2017,Ampera-e First Edition,150,2020-01-09,114363,98.0,20.76,Electricity,Summer tires,1,1,1,Fast,21.18,0,0,4.68,15,1,winter,weekday,18.900000000000002
Opel,Ampera,2017,Ampera-e First Edition,150,2020-08-31,114265,60.0,47.61,Electricity,Summer tires,1,0,1,Fast,15.81,0,0,-0.6899999999999995,15,8,summer,weekday,18.495
Opel,Ampera,2017,Ampera-e First Edition,150,2020-08-28,114205,249.0,7.76,Electricity,Summer tires,1,1,1,Fast,15.81,0,0,-0.6899999999999995,15,8,summer,weekday,15.81
Opel,Ampera,2017,Ampera-e First Edition,150,2020-08-25,113956,161.0,18.93,Electricity,Summer tires,1,1,1,Fast,15.81,0,0,-0.6899999999999995,15,8,summer,weekday,15.81
Opel,Ampera,2017,Ampera-e First Edition,150,2020-08-20,113795,162.0,26.87,Electricity,Summer tires,1,1,1,Fast,16.59,0,0,0.0899999999999998,15,8,summer,weekday,16.200000000000003
